Time,_date,Load - Residential - space heating,Load - Residential - hot water,Load - Tertiary - space heating,Load - Tertiary - hot water
04/10/2021 15:00,04/10/2050 00:00,14.87464125,8788.99,0.002629118,29.3384
04/10/2021 16:00,04/10/2050 00:00,21.69905145,7754.37,0.003455162,27.6442
04/10/2021 17:00,04/10/2050 00:00,30.3171046,7107.73,0.004268877,25.6679
04/10/2021 18:00,04/10/2050 00:00,38.48840644,9176.95,0.004741045,24.3143
04/10/2021 19:00,04/10/2050 00:00,46.18773547,11634.2,0.005308993,23.8443
04/10/2021 20:00,04/10/2050 00:00,54.38331333,13444.8,0.006145523,23.7206
04/10/2021 21:00,04/10/2050 00:00,58.59316939,12280.8,0.007158568,23.6658
04/10/2021 22:00,04/10/2050 00:00,62.25179044,11763.5,0.008632116,22.5497
04/10/2021 23:00,04/10/2050 00:00,64.70618081,9435.6,0.010436466,20.8995
05/10/2021 00:00,05/10/2050 00:00,68.65306839,6978.38,0.012585267,18.7029
05/10/2021 01:00,05/10/2050 00:00,73.61537535,2969.25,0.014557709,17.4246
05/10/2021 02:00,05/10/2050 00:00,78.25445766,1160.42,0.016154676,16.6558
05/10/2021 03:00,05/10/2050 00:00,80.97763453,450.883,0.016944571,16.6638
05/10/2021 04:00,05/10/2050 00:00,84.75018526,580.211,0.017516067,16.8621
05/10/2021 05:00,05/10/2050 00:00,87.7517857,1742.4,0.017631681,17.6905
05/10/2021 06:00,05/10/2050 00:00,73.67016159,5943.77,0.014004607,18.8318
05/10/2021 07:00,05/10/2050 00:00,58.95275118,12410.1,0.010288464,20.8171
05/10/2021 08:00,05/10/2050 00:00,42.08307189,16290,0.006946063,23.89
05/10/2021 09:00,05/10/2050 00:00,31.04910416,16160.7,0.004954213,27.6568
05/10/2021 10:00,05/10/2050 00:00,20.03714309,12539.5,0.003419971,30.5359
05/10/2021 11:00,05/10/2050 00:00,11.87027153,10340.9,0.002241589,31.609
05/10/2021 12:00,05/10/2050 00:00,10.69138151,9306.3,0.001981139,31.3681
05/10/2021 13:00,05/10/2050 00:00,10.17491387,9435.61,0.001785083,30.6883
05/10/2021 14:00,05/10/2050 00:00,9.392935251,9564.93,0.001650985,30.1743
05/10/2021 15:00,05/10/2050 00:00,13.62031896,8788.99,0.002426541,29.3384
05/10/2021 16:00,05/10/2050 00:00,20.18508146,7754.37,0.003239767,27.6442
05/10/2021 17:00,05/10/2050 00:00,28.510204,7107.73,0.004042597,25.6679
05/10/2021 18:00,05/10/2050 00:00,34.78344495,9176.95,0.004319266,24.3143
05/10/2021 19:00,05/10/2050 00:00,40.26781517,11634.2,0.004675738,23.8443
05/10/2021 20:00,05/10/2050 00:00,46.06344327,13444.8,0.005254748,23.7206
05/10/2021 21:00,05/10/2050 00:00,46.20399899,12280.8,0.005726634,23.6658
05/10/2021 22:00,05/10/2050 00:00,45.77233563,11763.5,0.006468814,22.5497
05/10/2021 23:00,05/10/2050 00:00,44.44990881,9435.6,0.007324149,20.8995
06/10/2021 00:00,06/10/2050 00:00,45.28521564,6978.38,0.00842275,18.7029
06/10/2021 01:00,06/10/2050 00:00,46.26402269,2969.25,0.009317445,17.4246
06/10/2021 02:00,06/10/2050 00:00,47.37458758,1160.42,0.009919266,16.6558
06/10/2021 03:00,06/10/2050 00:00,48.97967308,450.883,0.010339678,16.6638
06/10/2021 04:00,06/10/2050 00:00,51.23702469,580.211,0.010619357,16.8621
06/10/2021 05:00,06/10/2050 00:00,53.03971299,1742.4,0.010617784,17.6905
06/10/2021 06:00,06/10/2050 00:00,48.48803236,5943.77,0.009214883,18.8318
06/10/2021 07:00,06/10/2050 00:00,43.38677347,12410.1,0.007601956,20.8171
06/10/2021 08:00,06/10/2050 00:00,36.14649232,16290,0.006018466,23.89
06/10/2021 09:00,06/10/2050 00:00,32.72058185,16160.7,0.005198143,27.6568
06/10/2021 10:00,06/10/2050 00:00,27.89725706,12539.5,0.004560017,30.5359
06/10/2021 11:00,06/10/2050 00:00,24.09292932,10340.9,0.004115763,31.609
06/10/2021 12:00,06/10/2050 00:00,21.07890682,9306.3,0.003657791,31.3681
06/10/2021 13:00,06/10/2050 00:00,18.90828201,9435.61,0.00331223,30.6883
06/10/2021 14:00,06/10/2050 00:00,17.52898057,9564.93,0.003083601,30.1743
06/10/2021 15:00,06/10/2050 00:00,21.541905,8788.99,0.003648209,29.3384
06/10/2021 16:00,06/10/2050 00:00,27.5410423,7754.37,0.004259654,27.6442
06/10/2021 17:00,06/10/2050 00:00,35.03913739,7107.73,0.00485033,25.6679
06/10/2021 18:00,06/10/2050 00:00,44.32744793,9176.95,0.005397959,24.3143
06/10/2021 19:00,06/10/2050 00:00,53.18611351,11634.2,0.006052805,23.8443
06/10/2021 20:00,06/10/2050 00:00,62.51973816,13444.8,0.00701382,23.7206
06/10/2021 21:00,06/10/2050 00:00,68.20785689,12280.8,0.008267156,23.6658
06/10/2021 22:00,06/10/2050 00:00,73.30927809,11763.5,0.010081112,22.5497
06/10/2021 23:00,06/10/2050 00:00,76.9350119,9435.6,0.01231004,20.8995
07/10/2021 00:00,07/10/2050 00:00,81.40830518,6978.38,0.014853714,18.7029
07/10/2021 01:00,07/10/2050 00:00,87.39163634,2969.25,0.017191898,17.4246
07/10/2021 02:00,07/10/2050 00:00,92.84937077,1160.42,0.019099014,16.6558
07/10/2021 03:00,07/10/2050 00:00,96.83116604,450.883,0.020218785,16.6638
07/10/2021 04:00,07/10/2050 00:00,101.9925375,580.211,0.021075084,16.8621
07/10/2021 05:00,07/10/2050 00:00,106.1865702,1742.4,0.021381836,17.6905
07/10/2021 06:00,07/10/2050 00:00,94.98573881,5943.77,0.018077939,18.8318
07/10/2021 07:00,07/10/2050 00:00,83.11163979,12410.1,0.014453326,20.8171
07/10/2021 08:00,07/10/2050 00:00,68.45044525,16290,0.011009271,23.89
07/10/2021 09:00,07/10/2050 00:00,55.03165039,16160.7,0.0083766,27.6568
07/10/2021 10:00,07/10/2050 00:00,40.79340751,12539.5,0.006345229,30.5359
07/10/2021 11:00,07/10/2050 00:00,28.97722152,10340.9,0.004813445,31.609
07/10/2021 12:00,07/10/2050 00:00,26.49020754,9306.3,0.004453369,31.3681
07/10/2021 13:00,07/10/2050 00:00,24.71036784,9435.61,0.004211024,30.6883
07/10/2021 14:00,07/10/2050 00:00,24.06292123,9564.93,0.004094615,30.1743
07/10/2021 15:00,07/10/2050 00:00,32.25199406,8788.99,0.005130833,29.3384
07/10/2021 16:00,07/10/2050 00:00,43.15632878,7754.37,0.006246205,27.6442
07/10/2021 17:00,07/10/2050 00:00,56.42425894,7107.73,0.007336912,25.6679
07/10/2021 18:00,07/10/2050 00:00,66.15433539,9176.95,0.007780707,24.3143
07/10/2021 19:00,07/10/2050 00:00,75.25382821,11634.2,0.008367964,23.8443
07/10/2021 20:00,07/10/2050 00:00,84.52968924,13444.8,0.009350148,23.7206
07/10/2021 21:00,07/10/2050 00:00,87.7383786,12280.8,0.010512811,23.6658
07/10/2021 22:00,07/10/2050 00:00,89.87922629,11763.5,0.01224928,22.5497
07/10/2021 23:00,07/10/2050 00:00,90.11659074,9435.6,0.014325796,20.8995
08/10/2021 00:00,08/10/2050 00:00,94.11799162,5949.06,0.018026834,18.5401
08/10/2021 01:00,08/10/2050 00:00,100.099044,4556.15,0.020665179,17.3193
08/10/2021 02:00,08/10/2050 00:00,105.2544555,2133.91,0.022683323,16.5554
08/10/2021 03:00,08/10/2050 00:00,107.6020686,1228.61,0.023621237,16.5631
08/10/2021 04:00,08/10/2050 00:00,111.1960716,452.647,0.0243039,16.7196
08/10/2021 05:00,08/10/2050 00:00,113.7133804,711.302,0.024343999,17.4782
08/10/2021 06:00,08/10/2050 00:00,99.00272322,1745.92,0.02012895,18.351
08/10/2021 07:00,08/10/2050 00:00,83.59673195,3815.17,0.015630719,19.6573
08/10/2021 08:00,08/10/2050 00:00,65.53291167,8535.62,0.011435346,21.5218
08/10/2021 09:00,08/10/2050 00:00,52.97386983,15260.7,0.008733458,23.841
08/10/2021 10:00,08/10/2050 00:00,39.55477447,19916.4,0.006620303,25.622
08/10/2021 11:00,08/10/2050 00:00,28.45066091,19528.4,0.005026696,26.3824
08/10/2021 12:00,08/10/2050 00:00,25.75920872,16941.8,0.004579878,26.4971
08/10/2021 13:00,08/10/2050 00:00,23.79765648,15907.2,0.004253066,26.2064
08/10/2021 14:00,08/10/2050 00:00,22.94957418,17200.6,0.004082212,25.9319
08/10/2021 15:00,08/10/2050 00:00,30.28143379,16036.7,0.005071189,25.5776
08/10/2021 16:00,08/10/2050 00:00,40.16708278,15907.3,0.006144309,24.8871
08/10/2021 17:00,08/10/2050 00:00,52.26588427,17329.9,0.007187181,23.9771
08/10/2021 18:00,08/10/2050 00:00,61.13878365,21080.4,0.00753282,23.2344
08/10/2021 19:00,08/10/2050 00:00,69.30023606,23537.7,0.007967987,22.7963
08/10/2021 20:00,08/10/2050 00:00,77.60387808,21339.1,0.008764024,22.4731
08/10/2021 21:00,08/10/2050 00:00,82.66507268,16166,0.01012198,22.292
08/10/2021 22:00,08/10/2050 00:00,86.86647899,10863.5,0.012222681,21.5127
08/10/2021 23:00,08/10/2050 00:00,89.2570314,7242.34,0.014866822,20.3493
09/10/2021 00:00,09/10/2050 00:00,89.2701237,6464.62,0.017105573,18.1587
09/10/2021 01:00,09/10/2050 00:00,91.15613693,4267.81,0.019152423,17.1867
09/10/2021 02:00,09/10/2050 00:00,92.29188176,2974.53,0.02051255,16.4261
09/10/2021 03:00,09/10/2050 00:00,95.29513153,1810.59,0.021524958,16.4337
09/10/2021 04:00,09/10/2050 00:00,99.45747869,646.64,0.022222376,16.5374
09/10/2021 05:00,09/10/2050 00:00,102.6904991,581.974,0.022350585,17.1581
09/10/2021 06:00,09/10/2050 00:00,90.35189272,581.974,0.018691729,17.7552
09/10/2021 07:00,09/10/2050 00:00,77.28146214,2392.56,0.014760383,18.6756
09/10/2021 08:00,09/10/2050 00:00,61.58278546,7113,0.011039966,19.8068
09/10/2021 09:00,09/10/2050 00:00,49.39713219,14743.3,0.008450471,21.2734
09/10/2021 10:00,09/10/2050 00:00,36.46651066,22632.3,0.006445456,22.3194
09/10/2021 11:00,09/10/2050 00:00,25.9121631,25736.2,0.004926465,22.8119
09/10/2021 12:00,09/10/2050 00:00,19.59766495,25348.2,0.003872965,22.9436
09/10/2021 13:00,09/10/2050 00:00,14.99837594,22115,0.002982392,22.7855
09/10/2021 14:00,09/10/2050 00:00,11.34906513,18364.5,0.002242215,22.4273
09/10/2021 15:00,09/10/2050 00:00,12.86401422,13579.4,0.002513614,21.9162
09/10/2021 16:00,09/10/2050 00:00,15.93043642,9182.25,0.002805933,21.1603
09/10/2021 17:00,09/10/2050 00:00,19.78597712,7630.32,0.003075611,20.4718
09/10/2021 18:00,09/10/2050 00:00,25.11705577,8794.27,0.003338381,20.1437
09/10/2021 19:00,09/10/2050 00:00,29.79756271,11380.8,0.003676989,20.2157
09/10/2021 20:00,09/10/2050 00:00,35.03072249,12156.8,0.004194302,20.38
09/10/2021 21:00,09/10/2050 00:00,39.3412044,11380.8,0.005070613,20.4551
09/10/2021 22:00,09/10/2050 00:00,43.46960565,10992.8,0.006332466,20.0245
09/10/2021 23:00,09/10/2050 00:00,46.84289403,8794.26,0.007961224,19.4166
10/10/2021 00:00,10/10/2050 00:00,51.30054261,6978.38,0.00949516,18.7029
10/10/2021 01:00,10/10/2050 00:00,56.17444543,2969.25,0.01121796,17.4246
10/10/2021 02:00,10/10/2050 00:00,61.04730417,1160.42,0.012681213,16.6558
10/10/2021 03:00,10/10/2050 00:00,62.49051313,450.883,0.013127915,16.6638
10/10/2021 04:00,10/10/2050 00:00,64.79532105,580.211,0.013405935,16.8621
10/10/2021 05:00,10/10/2050 00:00,66.48972775,1742.4,0.013327403,17.6905
10/10/2021 06:00,10/10/2050 00:00,55.59004348,5943.77,0.010563037,18.8318
10/10/2021 07:00,10/10/2050 00:00,44.07572819,12410.1,0.007720919,20.8171
10/10/2021 08:00,10/10/2050 00:00,30.79302819,16290,0.005177462,23.89
10/10/2021 09:00,10/10/2050 00:00,17.25597184,16160.7,0.00290502,27.6568
10/10/2021 10:00,10/10/2050 00:00,5.370052324,12539.5,0.001156732,30.5359
10/10/2021 11:00,10/10/2050 00:00,0,10340.9,0,31.609
10/10/2021 12:00,10/10/2050 00:00,0,9306.3,0,31.3681
10/10/2021 13:00,10/10/2050 00:00,0.532956932,9435.61,0,30.6883
10/10/2021 14:00,10/10/2050 00:00,0.183699223,9564.93,0,30.1743
10/10/2021 15:00,10/10/2050 00:00,3.202324843,8788.99,0.000554465,29.3384
10/10/2021 16:00,10/10/2050 00:00,8.962225491,7754.37,0.001530776,27.6442
10/10/2021 17:00,10/10/2050 00:00,16.76377444,7107.73,0.002512242,25.6679
10/10/2021 18:00,10/10/2050 00:00,25.65514516,9176.95,0.003262063,24.3143
10/10/2021 19:00,10/10/2050 00:00,34.8322608,11634.2,0.00409081,23.8443
10/10/2021 20:00,10/10/2050 00:00,45.18727835,13444.8,0.005160761,23.7206
10/10/2021 21:00,10/10/2050 00:00,50.63231746,12280.8,0.006238927,23.6658
10/10/2021 22:00,10/10/2050 00:00,55.74565099,11763.5,0.007778618,22.5497
10/10/2021 23:00,10/10/2050 00:00,59.84744133,9435.6,0.009691004,20.8995
11/10/2021 00:00,11/10/2050 00:00,62.26470202,6978.38,0.011448214,18.7029
11/10/2021 01:00,11/10/2050 00:00,65.40743058,2969.25,0.012986704,17.4246
11/10/2021 02:00,11/10/2050 00:00,68.37005827,1160.42,0.014159707,16.6558
11/10/2021 03:00,11/10/2050 00:00,71.18021597,450.883,0.014921695,16.6638
11/10/2021 04:00,11/10/2050 00:00,74.93920813,580.211,0.01549403,16.8621
11/10/2021 05:00,11/10/2050 00:00,78.01706269,1742.4,0.01565799,17.6905
11/10/2021 06:00,11/10/2050 00:00,62.72009115,5943.77,0.011918668,18.8318
11/10/2021 07:00,11/10/2050 00:00,46.92864469,12410.1,0.008213479,20.8171
11/10/2021 08:00,11/10/2050 00:00,29.40725457,16290,0.004959038,23.89
11/10/2021 09:00,11/10/2050 00:00,16.85204869,16160.7,0.002843967,27.6568
11/10/2021 10:00,11/10/2050 00:00,5.749846439,12539.5,0.001217981,30.5359
11/10/2021 11:00,11/10/2050 00:00,0,10340.9,0,31.609
11/10/2021 12:00,11/10/2050 00:00,0.35979803,9306.3,7.81E-06,31.3681
11/10/2021 13:00,11/10/2050 00:00,2.205811102,9435.61,7.81E-05,30.6883
11/10/2021 14:00,11/10/2050 00:00,2.355998476,9564.93,0.000145201,30.1743
11/10/2021 15:00,11/10/2050 00:00,5.535645654,8788.99,0.001009646,29.3384
11/10/2021 16:00,11/10/2050 00:00,11.24083901,7754.37,0.001896179,27.6442
11/10/2021 17:00,11/10/2050 00:00,18.77152066,7107.73,0.002781841,25.6679
11/10/2021 18:00,11/10/2050 00:00,25.2642224,9176.95,0.003216177,24.3143
11/10/2021 19:00,11/10/2050 00:00,31.40812643,11634.2,0.003720537,23.8443
11/10/2021 20:00,11/10/2050 00:00,38.2717938,13444.8,0.00441768,23.7206
11/10/2021 21:00,11/10/2050 00:00,41.80110167,12280.8,0.005216736,23.6658
11/10/2021 22:00,11/10/2050 00:00,45.04112147,11763.5,0.006372709,22.5497
11/10/2021 23:00,11/10/2050 00:00,47.44089703,9435.6,0.007784474,20.8995
12/10/2021 00:00,12/10/2050 00:00,50.3567532,6978.38,0.009326945,18.7029
12/10/2021 01:00,12/10/2050 00:00,53.54103546,2969.25,0.010713162,17.4246
12/10/2021 02:00,12/10/2050 00:00,56.79144492,1160.42,0.01182171,16.6558
12/10/2021 03:00,12/10/2050 00:00,58.12484519,450.883,0.012226869,16.6638
12/10/2021 04:00,12/10/2050 00:00,60.24863932,580.211,0.012470902,16.8621
12/10/2021 05:00,12/10/2050 00:00,61.81338627,1742.4,0.012384092,17.6905
12/10/2021 06:00,12/10/2050 00:00,52.9111239,5943.77,0.01005425,18.8318
12/10/2021 07:00,12/10/2050 00:00,43.42471627,12410.1,0.007608508,20.8171
12/10/2021 08:00,12/10/2050 00:00,32.0138594,16290,0.005369638,23.89
12/10/2021 09:00,12/10/2050 00:00,24.02721049,16160.7,0.003919383,27.6568
12/10/2021 10:00,12/10/2050 00:00,15.88348702,12539.5,0.002798642,30.5359
12/10/2021 11:00,12/10/2050 00:00,10.03873914,10340.9,0.001941235,31.609
12/10/2021 12:00,12/10/2050 00:00,9.735742269,9306.3,0.001814161,31.3681
12/10/2021 13:00,12/10/2050 00:00,9.870506718,9435.61,0.001726728,30.6883
12/10/2021 14:00,12/10/2050 00:00,9.632800269,9564.93,0.001696975,30.1743
12/10/2021 15:00,12/10/2050 00:00,15.09227098,8788.99,0.002663876,29.3384
12/10/2021 16:00,12/10/2050 00:00,23.27139834,7754.37,0.003675702,27.6442
12/10/2021 17:00,12/10/2050 00:00,33.63590044,7107.73,0.004678977,25.6679
12/10/2021 18:00,12/10/2050 00:00,42.83380173,9176.95,0.005230793,24.3143
12/10/2021 19:00,12/10/2050 00:00,51.62807273,11634.2,0.005887645,23.8443
12/10/2021 20:00,12/10/2050 00:00,60.94336229,13444.8,0.006845803,23.7206
12/10/2021 21:00,12/10/2050 00:00,66.28293512,12280.8,0.008045384,23.6658
12/10/2021 22:00,12/10/2050 00:00,70.98029669,11763.5,0.009776072,22.5497
12/10/2021 23:00,12/10/2050 00:00,74.31576227,9435.6,0.011909049,20.8995
13/10/2021 00:00,13/10/2050 00:00,79.00624319,6978.38,0.014426698,18.7029
13/10/2021 01:00,13/10/2050 00:00,85.11265333,2969.25,0.016756336,17.4246
13/10/2021 02:00,13/10/2050 00:00,90.70969115,1160.42,0.018667453,16.6558
13/10/2021 03:00,13/10/2050 00:00,95.92487609,450.883,0.02003158,16.6638
13/10/2021 04:00,13/10/2050 00:00,102.3871862,580.211,0.021156618,16.8621
13/10/2021 05:00,13/10/2050 00:00,107.8728287,1742.4,0.021725621,17.6905
13/10/2021 06:00,13/10/2050 00:00,93.0704389,5943.77,0.017711288,18.8318
13/10/2021 07:00,13/10/2050 00:00,77.61635095,12410.1,0.013506404,20.8171
13/10/2021 08:00,13/10/2050 00:00,59.59602365,16290,0.00965437,23.89
13/10/2021 09:00,13/10/2050 00:00,43.65080627,16160.7,0.006772353,27.6568
13/10/2021 10:00,13/10/2050 00:00,27.8550784,12539.5,0.004554014,30.5359
13/10/2021 11:00,13/10/2050 00:00,15.64009848,10340.9,0.002842189,31.609
13/10/2021 12:00,13/10/2050 00:00,13.76617398,9306.3,0.002502067,31.3681
13/10/2021 13:00,13/10/2050 00:00,12.62718938,9435.61,0.002240718,30.6883
13/10/2021 14:00,13/10/2050 00:00,11.58223428,9564.93,0.002061016,30.1743
13/10/2021 15:00,13/10/2050 00:00,21.4488216,8788.99,0.003634569,29.3384
13/10/2021 16:00,13/10/2050 00:00,35.32378231,7754.37,0.005275601,27.6442
13/10/2021 17:00,13/10/2050 00:00,52.67020888,7107.73,0.006915216,25.6679
13/10/2021 18:00,13/10/2050 00:00,64.71787711,9176.95,0.007627002,24.3143
13/10/2021 19:00,13/10/2050 00:00,76.43258681,11634.2,0.008490469,23.8443
13/10/2021 20:00,13/10/2050 00:00,88.60877385,13444.8,0.009781345,23.7206
13/10/2021 21:00,13/10/2050 00:00,96.02999045,12280.8,0.011464005,23.6658
13/10/2021 22:00,13/10/2050 00:00,102.5233008,11763.5,0.013901633,22.5497
13/10/2021 23:00,13/10/2050 00:00,106.8702974,9435.6,0.0168831,20.8995
14/10/2021 00:00,14/10/2050 00:00,106.9731973,6978.38,0.019393964,18.7029
14/10/2021 01:00,14/10/2050 00:00,109.5486768,2969.25,0.021422927,17.4246
14/10/2021 02:00,14/10/2050 00:00,111.0399917,1160.42,0.022766865,16.6558
14/10/2021 03:00,14/10/2050 00:00,113.1762416,450.883,0.023595643,16.6638
14/10/2021 04:00,14/10/2050 00:00,116.6225756,580.211,0.024099681,16.8621
14/10/2021 05:00,14/10/2050 00:00,118.9007304,1742.4,0.023976753,17.6905
14/10/2021 06:00,14/10/2050 00:00,100.7816703,5943.77,0.019188192,18.8318
14/10/2021 07:00,14/10/2050 00:00,82.07638869,12410.1,0.014274954,20.8171
14/10/2021 08:00,14/10/2050 00:00,60.80905943,16290,0.009840525,23.89
14/10/2021 09:00,14/10/2050 00:00,43.33324801,16160.7,0.006727103,27.6568
14/10/2021 10:00,14/10/2050 00:00,26.28853936,12539.5,0.004330212,30.5359
14/10/2021 11:00,14/10/2050 00:00,13.31879761,10340.9,0.002475055,31.609
14/10/2021 12:00,14/10/2050 00:00,11.06382483,9306.3,0.002045532,31.3681
14/10/2021 13:00,14/10/2050 00:00,9.757163799,9435.61,0.001704891,30.6883
14/10/2021 14:00,14/10/2050 00:00,8.297052345,9564.93,0.001437218,30.1743
14/10/2021 15:00,14/10/2050 00:00,16.66139553,8788.99,0.002911262,29.3384
14/10/2021 16:00,14/10/2050 00:00,28.89421426,7754.37,0.004440525,27.6442
14/10/2021 17:00,14/10/2050 00:00,44.42630368,7107.73,0.005968497,25.6679
14/10/2021 18:00,14/10/2050 00:00,56.97590761,9176.95,0.006791517,24.3143
14/10/2021 19:00,14/10/2050 00:00,69.38587508,11634.2,0.007756475,23.8443
14/10/2021 20:00,14/10/2050 00:00,82.41720207,13444.8,0.009126634,23.7206
14/10/2021 21:00,14/10/2050 00:00,91.51514835,12280.8,0.01094622,23.6658
14/10/2021 22:00,14/10/2050 00:00,99.85614699,11763.5,0.013553215,22.5497
14/10/2021 23:00,14/10/2050 00:00,106.1716181,9435.6,0.016776544,20.8995
15/10/2021 00:00,15/10/2050 00:00,110.5600388,5949.06,0.02110141,18.5401
15/10/2021 01:00,15/10/2050 00:00,117.6082885,4556.15,0.02418468,17.3193
15/10/2021 02:00,15/10/2050 00:00,123.4916473,2133.91,0.026543702,16.5554
15/10/2021 03:00,15/10/2050 00:00,128.735963,1228.61,0.028217663,16.5631
15/10/2021 04:00,15/10/2050 00:00,135.5010424,452.647,0.029625146,16.7196
15/10/2021 05:00,15/10/2050 00:00,140.889813,711.302,0.030251285,17.4782
15/10/2021 06:00,15/10/2050 00:00,121.9141382,1745.92,0.024825401,18.351
15/10/2021 07:00,15/10/2050 00:00,102.4224081,3815.17,0.01911699,19.6573
15/10/2021 08:00,15/10/2050 00:00,80.11326582,8535.62,0.013835397,21.5218
15/10/2021 09:00,15/10/2050 00:00,60.59188999,15260.7,0.009877854,23.841
15/10/2021 10:00,15/10/2050 00:00,40.87674864,19916.4,0.006811773,25.622
15/10/2021 11:00,15/10/2050 00:00,24.79239843,19528.4,0.004472868,26.3824
15/10/2021 12:00,15/10/2050 00:00,19.99654039,16941.8,0.003679057,26.4971
15/10/2021 13:00,15/10/2050 00:00,16.52114475,15907.2,0.003047082,26.2064
15/10/2021 14:00,15/10/2050 00:00,13.85270942,17200.6,0.002561684,25.9319
15/10/2021 15:00,15/10/2050 00:00,24.61549522,16036.7,0.004259932,25.5776
15/10/2021 16:00,15/10/2050 00:00,39.43975077,15907.3,0.006050507,24.8871
15/10/2021 17:00,15/10/2050 00:00,57.80000217,17329.9,0.007836523,23.9771
15/10/2021 18:00,15/10/2050 00:00,70.33947316,21080.4,0.008556354,23.2344
15/10/2021 19:00,15/10/2050 00:00,82.5734058,23537.7,0.009386678,22.7963
15/10/2021 20:00,15/10/2050 00:00,95.31756225,21339.1,0.010668652,22.4731
15/10/2021 21:00,15/10/2050 00:00,104.7897682,16166,0.012708468,22.292
15/10/2021 22:00,15/10/2050 00:00,113.3617275,10863.5,0.015791497,21.5127
15/10/2021 23:00,15/10/2050 00:00,119.6539726,7242.34,0.019723594,20.3493
16/10/2021 00:00,16/10/2050 00:00,122.3172639,6464.62,0.023279036,18.1587
16/10/2021 01:00,16/10/2050 00:00,128.0874601,4267.81,0.026688561,17.1867
16/10/2021 02:00,16/10/2050 00:00,132.4711703,2974.53,0.029263081,16.4261
16/10/2021 03:00,16/10/2050 00:00,136.4615247,1810.59,0.030725547,16.4337
16/10/2021 04:00,16/10/2050 00:00,142.0305474,646.64,0.031748462,16.5374
16/10/2021 05:00,16/10/2050 00:00,146.1365802,581.974,0.031958409,17.1581
16/10/2021 06:00,16/10/2050 00:00,125.7566105,581.974,0.026077222,17.7552
16/10/2021 07:00,16/10/2050 00:00,104.9273924,2392.56,0.019986608,18.6756
16/10/2021 08:00,16/10/2050 00:00,81.25998166,7113,0.014360256,19.8068
16/10/2021 09:00,16/10/2050 00:00,58.14433243,14743.3,0.009813101,21.2734
16/10/2021 10:00,16/10/2050 00:00,35.55134828,22632.3,0.006304662,22.3194
16/10/2021 11:00,16/10/2050 00:00,17.7947666,25736.2,0.003573177,22.8119
16/10/2021 12:00,16/10/2050 00:00,15.26025084,25348.2,0.003100062,22.9436
16/10/2021 13:00,16/10/2050 00:00,13.61194337,22115,0.002710373,22.7855
16/10/2021 14:00,16/10/2050 00:00,12.22243619,18364.5,0.002418543,22.4273
16/10/2021 15:00,16/10/2050 00:00,24.00650427,13579.4,0.004371286,21.9162
16/10/2021 16:00,16/10/2050 00:00,40.39403916,9182.25,0.006335839,21.1603
16/10/2021 17:00,16/10/2050 00:00,60.79774417,7630.32,0.008247644,20.4718
16/10/2021 18:00,16/10/2050 00:00,74.06287291,8794.27,0.008996065,20.1437
16/10/2021 19:00,16/10/2050 00:00,87.05776999,11380.8,0.009944647,20.2157
16/10/2021 20:00,16/10/2050 00:00,100.5678903,12156.8,0.011383818,20.38
16/10/2021 21:00,16/10/2050 00:00,106.3038042,11380.8,0.012997359,20.4551
16/10/2021 22:00,16/10/2050 00:00,110.8623952,10992.8,0.015394993,20.0245
16/10/2021 23:00,16/10/2050 00:00,113.1102147,8794.26,0.018457568,19.4166
17/10/2021 00:00,17/10/2050 00:00,110.9261257,6978.38,0.020095353,18.7029
17/10/2021 01:00,17/10/2050 00:00,111.4211151,2969.25,0.021780215,17.4246
17/10/2021 02:00,17/10/2050 00:00,110.7554655,1160.42,0.022709509,16.6558
17/10/2021 03:00,17/10/2050 00:00,111.2185305,450.883,0.023191127,16.6638
17/10/2021 04:00,17/10/2050 00:00,112.9478649,580.211,0.023339596,16.8621
17/10/2021 05:00,17/10/2050 00:00,113.5789727,1742.4,0.022889824,17.6905
17/10/2021 06:00,17/10/2050 00:00,96.84546732,5943.77,0.018434067,18.8318
17/10/2021 07:00,17/10/2050 00:00,79.47772038,12410.1,0.013827172,20.8171
17/10/2021 08:00,17/10/2050 00:00,59.59342408,16290,0.009653971,23.89
17/10/2021 09:00,17/10/2050 00:00,43.96496586,16160.7,0.006817091,27.6568
17/10/2021 10:00,17/10/2050 00:00,28.41694169,12539.5,0.004633888,30.5359
17/10/2021 11:00,17/10/2050 00:00,16.37454349,10340.9,0.002956647,31.609
17/10/2021 12:00,17/10/2050 00:00,14.9770957,9306.3,0.002700979,31.3681
17/10/2021 13:00,17/10/2050 00:00,14.20261165,9435.61,0.002521222,30.6883
17/10/2021 14:00,17/10/2050 00:00,13.59580222,9564.93,0.002420713,30.1743
17/10/2021 15:00,17/10/2050 00:00,20.06149614,8788.99,0.003429466,29.3384
17/10/2021 16:00,17/10/2050 00:00,29.30923619,7754.37,0.00449562,27.6442
17/10/2021 17:00,17/10/2050 00:00,40.8513295,7107.73,0.005548129,25.6679
17/10/2021 18:00,17/10/2050 00:00,48.96120789,9176.95,0.005912927,24.3143
17/10/2021 19:00,17/10/2050 00:00,56.37698886,11634.2,0.006390306,23.8443
17/10/2021 20:00,17/10/2050 00:00,64.03098917,13444.8,0.007174804,23.7206
17/10/2021 21:00,17/10/2050 00:00,67.10954123,12280.8,0.008140628,23.6658
